,Source,Dest,Number of SP,SP length,Disparity
127,8,10,1,3,0.0
128,8,11,3,4,0.5833333333333334
129,8,12,1,1,0.0
130,8,14,3,5,0.6
131,8,15,1,3,0.0
132,8,16,2,3,0.6666666666666667
133,8,17,1,3,0.0
134,8,19,1,3,0.0
135,8,20,3,5,0.7333333333333334
136,8,22,2,3,1.0
137,8,23,1,2,0.0
138,8,27,1,4,0.0
139,8,30,3,4,0.5833333333333334
140,8,33,2,3,1.0
141,8,34,1,1,0.0
142,8,35,2,4,0.75
143,8,37,6,5,0.56
144,8,38,2,4,0.75
145,8,39,2,4,0.75
146,8,40,1,3,0.0
147,8,41,3,4,0.75
148,8,42,3,4,0.75
149,8,43,1,2,0.0
150,8,45,1,3,0.0
151,8,46,1,3,0.0
152,8,47,3,5,0.6
153,8,48,1,2,0.0
154,8,49,1,2,0.0
155,9,10,2,4,0.5
156,9,11,3,6,0.5555555555555556
157,9,12,1,4,0.0
158,9,14,1,4,0.0
159,9,15,1,5,0.0
160,9,16,1,5,0.0
161,9,17,1,3,0.0
162,9,19,1,4,0.0
163,9,20,2,5,0.4
164,9,22,1,4,0.0
165,9,23,1,5,0.0
166,9,27,1,1,0.0
167,9,30,3,6,0.5555555555555556
168,9,33,1,3,0.0
169,9,34,1,5,0.0
170,9,35,2,4,0.5
171,9,37,1,5,0.0
172,9,38,1,3,0.0
173,9,39,2,4,0.5
174,9,40,1,3,0.0
175,9,41,1,2,0.0
176,9,42,1,3,0.0
177,9,43,1,4,0.0
178,9,45,1,2,0.0
179,9,46,2,4,0.5
180,9,47,1,4,0.0
181,9,48,2,4,0.5
182,9,49,1,6,0.0
183,10,11,2,6,0.33333333333333337
184,10,12,1,2,0.0
185,10,14,4,6,0.6111111111111112
186,10,15,1,5,0.0
187,10,16,1,5,0.0
188,10,17,1,1,0.0
189,10,19,1,4,0.0
190,10,20,1,6,0.0
191,10,22,1,4,0.0
192,10,23,2,5,0.6
193,10,27,2,3,0.6666666666666667
194,10,30,2,6,0.33333333333333337
195,10,33,1,4,0.0
196,10,34,1,4,0.0
197,10,35,1,5,0.0
198,10,37,9,7,0.6190476190476188
199,10,38,3,5,0.7333333333333334
200,10,39,1,5,0.0
201,10,40,1,4,0.0
202,10,41,2,4,0.5
203,10,42,4,5,0.7333333333333334
204,10,43,1,4,0.0
205,10,45,2,2,1.0
206,10,46,1,4,0.0
207,10,47,4,6,0.6111111111111112
208,10,48,1,3,0.0
209,10,49,1,5,0.0
210,11,12,2,4,0.5
211,11,14,1,4,0.0
212,11,15,1,1,0.0
213,11,16,1,1,0.0
214,11,17,2,6,0.33333333333333337
215,11,19,4,4,0.6666666666666666
216,11,20,1,2,0.0
217,11,22,2,3,0.6666666666666667
218,11,23,1,2,0.0
219,11,27,3,5,0.6666666666666666
220,11,30,1,1,0.0
221,11,33,2,3,0.6666666666666667
222,11,34,3,3,0.7777777777777778
223,11,35,2,4,0.5
224,11,37,1,1,0.0
225,11,38,2,4,0.5
226,11,39,1,3,0.0
227,11,40,5,4,0.8
228,11,41,3,4,0.8333333333333334
229,11,42,1,3,0.0
230,11,43,2,2,1.0
231,11,45,5,6,0.7333333333333334
232,11,46,6,4,0.7
233,11,47,1,2,0.0
234,11,48,2,3,0.6666666666666667
235,11,49,3,4,0.5833333333333334
236,12,14,2,4,0.5
237,12,15,1,3,0.0
238,12,16,1,3,0.0
239,12,17,1,2,0.0
240,12,19,1,2,0.0
241,12,20,1,4,0.0
242,12,22,1,2,0.0
243,12,23,2,3,1.0
244,12,27,1,3,0.0
245,12,30,2,4,0.5
246,12,33,1,2,0.0
247,12,34,1,2,0.0
248,12,35,1,3,0.0
249,12,37,7,5,0.6761904761904763
250,12,38,1,3,0.0
251,12,39,1,3,0.0
252,12,40,1,2,0.0
253,12,41,2,3,0.6666666666666667
254,12,42,2,3,0.6666666666666667
255,12,43,1,2,0.0
256,12,45,1,2,0.0
257,12,46,1,2,0.0
258,12,47,2,4,0.5
259,12,48,1,1,0.0
260,12,49,1,3,0.0
261,14,15,1,4,0.0
262,14,16,1,4,0.0
263,14,17,1,5,0.0
264,14,19,1,3,0.0
265,14,20,1,3,0.0
266,14,22,1,3,0.0
267,14,23,1,4,0.0
268,14,27,1,3,0.0
269,14,30,1,4,0.0
270,14,33,1,2,0.0
271,14,34,1,4,0.0
272,14,35,1,3,0.0
273,14,37,1,3,0.0
274,14,38,2,3,0.6666666666666667
275,14,39,1,2,0.0
276,14,40,1,2,0.0
277,14,41,1,2,0.0
278,14,42,1,1,0.0
279,14,43,1,3,0.0
280,14,45,1,4,0.0
281,14,46,2,3,0.6666666666666667
282,14,47,1,2,0.0
283,14,48,2,3,0.6666666666666667
284,14,49,1,5,0.0
285,15,16,1,1,0.0
286,15,17,1,5,0.0
287,15,19,2,3,0.6666666666666667
288,15,20,2,3,0.6666666666666667
289,15,22,1,2,0.0
290,15,23,2,2,1.0
291,15,27,1,4,0.0
292,15,30,1,1,0.0
293,15,33,1,2,0.0
294,15,34,1,2,0.0
295,15,35,1,3,0.0
296,15,37,2,2,1.0
297,15,38,1,3,0.0
298,15,39,1,3,0.0
299,15,40,2,3,0.6666666666666667
300,15,41,1,3,0.0
301,15,42,1,3,0.0
302,15,43,1,1,0.0
303,15,45,2,5,0.8
304,15,46,3,3,0.6666666666666666
305,15,47,2,3,0.6666666666666667
306,15,48,1,2,0.0
307,15,49,1,3,0.0
308,16,17,1,5,0.0
309,16,19,2,3,0.6666666666666667
310,16,20,3,3,0.888888888888889
311,16,22,1,2,0.0
312,16,23,1,1,0.0
313,16,27,1,4,0.0
314,16,30,1,1,0.0
315,16,33,1,2,0.0
316,16,34,2,2,1.0
317,16,35,1,3,0.0
318,16,37,2,2,1.0
319,16,38,1,3,0.0
320,16,39,1,3,0.0
321,16,40,2,3,0.6666666666666667
322,16,41,1,3,0.0
323,16,42,1,3,0.0
324,16,43,1,1,0.0
325,16,45,2,5,0.8
326,16,46,3,3,0.6666666666666666
327,16,47,2,3,0.6666666666666667
328,16,48,1,2,0.0
329,16,49,2,3,0.6666666666666667
330,17,19,1,4,0.0
331,17,20,3,6,0.6111111111111112
332,17,22,1,4,0.0
333,17,23,2,5,0.6
334,17,27,1,2,0.0
335,17,30,2,6,0.33333333333333337
336,17,33,2,4,1.0
337,17,34,1,4,0.0
338,17,35,3,5,0.7333333333333334
339,17,37,1,6,0.0
340,17,38,1,4,0.0
341,17,39,3,5,0.7333333333333334
342,17,40,2,4,1.0
343,17,41,1,3,0.0
344,17,42,1,4,0.0
345,17,43,1,4,0.0
346,17,45,1,1,0.0
347,17,46,1,4,0.0
348,17,47,1,5,0.0
349,17,48,1,3,0.0
350,17,49,1,5,0.0
351,18,24,1,1,0.0
352,18,44,1,1,0.0
353,19,20,5,4,0.575
354,19,22,1,1,0.0
355,19,23,2,3,0.6666666666666667
356,19,27,1,3,0.0
357,19,30,4,4,0.6666666666666666
358,19,33,4,2,1.0
359,19,34,2,3,0.6666666666666667
360,19,35,4,3,0.6666666666666669
361,19,37,1,4,0.0
362,19,38,5,3,0.7666666666666668
363,19,39,5,3,0.7666666666666668
364,19,40,1,1,0.0
365,19,41,1,2,0.0
366,19,42,1,2,0.0
367,19,43,2,2,1.0
368,19,45,2,4,1.0
369,19,46,1,1,0.0
370,19,47,1,3,0.0
371,19,48,1,1,0.0
372,19,49,2,4,0.5
373,20,22,1,3,0.0
374,20,23,5,4,0.825
375,20,27,2,4,0.5
376,20,30,1,2,0.0
377,20,33,1,2,0.0
378,20,34,2,4,0.75
379,20,35,1,3,0.0
380,20,37,1,1,0.0
381,20,38,1,3,0.0
382,20,39,1,1,0.0
383,20,40,2,3,0.6666666666666667
384,20,41,2,3,0.6666666666666667
385,20,42,1,2,0.0
386,20,43,2,3,1.0
387,20,45,2,5,0.4
388,20,46,1,3,0.0
389,20,47,1,2,0.0
390,20,48,1,3,0.0
391,20,49,2,5,0.6
392,22,23,1,2,0.0
393,22,27,1,3,0.0
394,22,30,2,3,0.6666666666666667
395,22,33,1,1,0.0
396,22,34,1,2,0.0
397,22,35,1,2,0.0
398,22,37,6,4,0.8166666666666667
399,22,38,1,2,0.0
400,22,39,1,2,0.0
401,22,40,4,2,1.0
402,22,41,1,2,0.0
403,22,42,1,2,0.0
404,22,43,1,1,0.0
405,22,45,2,4,1.0
406,22,46,1,1,0.0
407,22,47,1,3,0.0
408,22,48,1,1,0.0
409,22,49,1,3,0.0
410,23,27,1,4,0.0
411,23,30,1,2,0.0
412,23,33,1,2,0.0
413,23,34,1,1,0.0
414,23,35,1,3,0.0
415,23,37,2,3,0.6666666666666667
416,23,38,1,3,0.0
417,23,39,1,3,0.0
418,23,40,2,3,0.6666666666666667
419,23,41,1,3,0.0
420,23,42,1,3,0.0
421,23,43,1,1,0.0
422,23,45,3,5,0.8000000000000002
423,23,46,3,3,0.6666666666666666
424,23,47,3,4,0.8333333333333334
425,23,48,1,2,0.0
426,23,49,1,2,0.0
427,24,44,1,2,0.0
428,25,31,1,1,0.0
429,27,30,3,5,0.6666666666666666
430,27,33,1,2,0.0
431,27,34,1,4,0.0
432,27,35,2,3,0.6666666666666667
433,27,37,1,4,0.0
434,27,38,1,2,0.0
435,27,39,2,3,0.6666666666666667
436,27,40,1,2,0.0
437,27,41,1,1,0.0
438,27,42,1,2,0.0
439,27,43,1,3,0.0
440,27,45,1,1,0.0
441,27,46,2,3,0.6666666666666667
442,27,47,1,3,0.0
443,27,48,2,3,0.6666666666666667
444,27,49,1,5,0.0
445,28,36,1,1,0.0
446,30,33,2,3,0.6666666666666667
447,30,34,3,3,0.7777777777777778
448,30,35,2,4,0.5
449,30,37,1,1,0.0
450,30,38,2,4,0.5
451,30,39,1,3,0.0
452,30,40,5,4,0.8
453,30,41,3,4,0.8333333333333334
454,30,42,1,3,0.0
455,30,43,2,2,1.0
456,30,45,5,6,0.7333333333333334
457,30,46,6,4,0.7
458,30,47,1,2,0.0
459,30,48,2,3,0.6666666666666667
460,30,49,3,4,0.5833333333333334
461,33,34,1,2,0.0
462,33,35,1,1,0.0
463,33,37,2,3,1.0
464,33,38,1,1,0.0
465,33,39,1,1,0.0
466,33,40,1,1,0.0
467,33,41,1,1,0.0
468,33,42,1,1,0.0
469,33,43,1,1,0.0
470,33,45,1,3,0.0
471,33,46,1,1,0.0
472,33,47,1,2,0.0
473,33,48,1,1,0.0
474,33,49,1,3,0.0
475,34,35,1,3,0.0
476,34,37,6,4,0.7
477,34,38,1,3,0.0
478,34,39,1,3,0.0
479,34,40,2,3,0.6666666666666667
480,34,41,1,3,0.0
481,34,42,1,3,0.0
482,34,43,1,1,0.0
483,34,45,1,4,0.0
484,34,46,3,3,0.6666666666666666
485,34,47,1,4,0.0
486,34,48,1,2,0.0
487,34,49,1,1,0.0
488,35,37,2,4,0.75
489,35,38,1,1,0.0
490,35,39,1,2,0.0
491,35,40,1,2,0.0
492,35,41,2,2,1.0
493,35,42,1,2,0.0
494,35,43,1,2,0.0
495,35,45,2,4,0.5
496,35,46,1,2,0.0
497,35,47,1,3,0.0
498,35,48,1,2,0.0
499,35,49,1,4,0.0
500,37,38,3,4,0.75
501,37,39,1,2,0.0
502,37,40,1,3,0.0
503,37,41,1,3,0.0
504,37,42,1,2,0.0
505,37,43,4,3,0.7777777777777778
506,37,45,1,5,0.0
507,37,46,3,4,0.75
508,37,47,1,1,0.0
509,37,48,7,4,0.8452380952380952
510,37,49,6,5,0.56
511,38,39,1,2,0.0
512,38,40,2,2,1.0
513,38,41,1,1,0.0
514,38,42,2,2,1.0
515,38,43,1,2,0.0
516,38,45,1,3,0.0
517,38,46,1,2,0.0
518,38,47,2,3,0.6666666666666667
519,38,48,1,2,0.0
520,38,49,1,4,0.0
521,39,40,2,2,1.0
522,39,41,2,2,1.0
523,39,42,1,1,0.0
524,39,43,1,2,0.0
525,39,45,2,4,0.5
526,39,46,1,2,0.0
527,39,47,1,2,0.0
528,39,48,1,2,0.0
529,39,49,1,4,0.0
530,40,41,1,1,0.0
531,40,42,1,1,0.0
532,40,43,2,2,1.0
533,40,45,1,3,0.0
534,40,46,1,1,0.0
535,40,47,1,2,0.0
536,40,48,1,1,0.0
537,40,49,2,4,0.5
538,41,42,1,1,0.0
539,41,43,1,2,0.0
540,41,45,1,2,0.0
541,41,46,2,2,1.0
542,41,47,1,2,0.0
543,41,48,2,2,1.0
544,41,49,1,4,0.0
545,42,43,1,2,0.0
546,42,45,1,3,0.0
547,42,46,2,2,1.0
548,42,47,1,1,0.0
549,42,48,2,2,1.0
550,42,49,1,4,0.0
551,43,45,2,4,1.0
552,43,46,3,2,1.0
553,43,47,1,3,0.0
554,43,48,1,1,0.0
555,43,49,1,2,0.0
556,45,46,3,4,0.8333333333333334
557,45,47,1,4,0.0
558,45,48,1,3,0.0
559,45,49,1,5,0.0
560,46,47,2,3,0.6666666666666667
561,46,48,1,1,0.0
562,46,49,3,4,0.5
563,47,48,2,3,0.6666666666666667
564,47,49,1,5,0.0
565,48,49,1,3,0.0
